"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","situacao"
2010,190000001165,"AROLDE DE OLIVEIRA","RJ","DEM",9,9,537500,59722.22,0,0,125000,412500,0,68,54,430828.7,6335.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001166,"CARLOS ALBERTO LAVRADO CUPELLO","RJ","DEM",24,18,329979.9,13749.16,10479.9,2000,50000,0,267500,146,135,312565.91,2140.86,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2010,190000001168,"CARLOS JOSÉ MOREIRA CATÓLICO","RJ","PSDB",22,22,43410.5,1973.2,8300,25050,6018.83,0,4041.67,50,44,42083.5,841.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001169,"CARLOS ROBERTO DA SILVA OLIVEIRA FILHO","RJ","DEM",7,5,1362,194.57,1362,0,0,0,0,7,5,1212,173.14,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2010,190000001170,"CELSO SILVA DE CARVALHO","RJ","PPS",3,3,31500,10500,0,500,30000,1000,0,18,17,31493.11,1749.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001172,"CRISTIANO VIANNA DO NASCIMENTO","RJ","PSDB",2,2,4041.67,2020.84,0,0,0,0,4041.67,2,2,4041.67,2020.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS","nao_eleito"
2010,190000001175,"DEMETRIO MASSAD SOBRINHO","RJ","PSDB",7,7,7087.47,1012.5,3045.8,0,0,0,4041.67,7,7,7087.47,1012.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","MILITAR REFORMADO","nao_eleito"
2010,190000001177,"EBER SOARES DE SOUZA","RJ","PSDB",2,2,4041.67,2020.84,0,0,0,0,4041.67,2,2,4041.67,2020.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2010,190000001178,"ELAINE MOURA","RJ","DEM",12,6,1754.14,146.18,1754.14,0,0,0,0,14,8,2584.14,184.58,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001182,"ERALDO VIEIRA DE SOUZA","RJ","PPS",4,4,2700,675,2240,0,0,460,0,4,4,2700,675,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","AGENTE POSTAL","nao_eleito"
2010,190000001183,"FABIO LINS E SILVA NERY DA COSTA","RJ","DEM",15,15,522650,34843.33,0,239500,280000,3150,0,433,395,493577.99,1139.9,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OCUPANTE DE CARGO EM COMISSÃO","nao_eleito"
2010,190000001184,"FLAVIO LUIZ DE SOUZA","RJ","PPS",3,2,930,310,0,0,0,930,0,3,3,896,298.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2010,190000001186,"GENIVALDO FERREIRA NOGUEIRA","RJ","PPS",13,12,65398.57,5030.66,631.9,10725,0,50000,4041.67,16,15,55398.57,3462.41,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2010,190000001188,"HELITON DA SILVA ANNES","RJ","PSDB",3,3,701.95,233.98,0,701.95,0,0,0,7,6,699.05,99.86,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001190,"IVANI LOPES SAMPAIO DO NASCIMENTO","RJ","PPS",6,6,6809,1134.83,0,2639,4170,0,0,6,6,6809,1134.83,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","nao_eleito"
2010,190000001192,"JAIRO FERNANDES","RJ","DEM",9,9,6362,706.89,2282,4080,0,0,0,9,9,6362,706.89,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001193,"JAMILA CALIL SALIM RIBEIRO","RJ","PPS",11,11,13345.48,1213.23,0,8145.48,200,5000,0,20,19,12745.48,637.27,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2010,190000001194,"JAQUELINE FIGUEIRÓ FRANÇA","RJ","PSDB",18,18,34421.67,1912.31,0,3000,27380,0,4041.67,18,18,34421.67,1912.31,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ARTISTA PLÁSTICO E ASSEMELHADOS","nao_eleito"
2010,190000001196,"JORGE LUIZ DE AZEVEDO SILVA","RJ","DEM",7,7,2991.67,427.38,2991.67,0,0,0,0,40,32,7947.92,198.7,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","COMERCIANTE","nao_eleito"
2010,190000001197,"JOSE FLAVIO RAMALHO ORTIGAO","RJ","DEM",6,4,1062,177,1062,0,0,0,0,4,3,662.5,165.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001198,"JOSE FLORIPES HENRIQUE BEZERRA","RJ","DEM",1,1,8.25,8.25,8.25,0,0,0,0,1,1,8.25,8.25,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001199,"JOSE ONIX GOMES DA SILVA","RJ","DEM",1,1,249.5,249.5,249.5,0,0,0,0,1,1,249.5,249.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","nao_eleito"
2010,190000001201,"LUCIA HELENA RODRIGUES SERMOUD","RJ","PSDB",2,2,4041.67,2020.84,0,0,0,0,4041.67,2,2,4041.67,2020.84,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001202,"LUIZ AUGUSTO MUNIZ PONTES","RJ","PSDB",5,5,5268.87,1053.77,1227.2,0,0,0,4041.67,5,5,5268.87,1053.77,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PRODUTOR DE ESPETÁCULOS PÚBLICOS","nao_eleito"
2010,190000001203,"LUIZ CARLOS PEREIRA","RJ","DEM",4,4,1345,336.25,1345,0,0,0,0,4,4,1345,336.25,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIANTE","nao_eleito"
2010,190000001205,"LUIZ CESAR SILVA DE OLIVEIRA","RJ","PSDB",2,2,4041.67,2020.84,0,0,0,0,4041.67,2,2,4041.67,2020.84,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE","nao_eleito"
2010,190000001206,"LUIZ EDUARDO DE CARVALHO","RJ","PPS",1,1,5000,5000,0,0,0,5000,0,20,17,3840.99,192.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2010,190000001207,"LUIZ ROBINSON DA SILVA JUNIOR","RJ","DEM",18,17,10332.5,574.03,1947.5,6135,1250,1000,0,24,18,9022.85,375.95,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001209,"MARCELO CALERO FARIA GARCIA","RJ","PSDB",8,8,14151.68,1768.96,0,500,5000,4610.01,4041.67,16,15,14147.18,884.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DIPLOMATA","nao_eleito"
2010,190000001210,"MARCELO VERLY DE LEMOS","RJ","PSDB",9,9,174041.67,19337.96,30000,15000,0,5000,124041.67,330,317,164211.67,497.61,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,190000001211,"MARCELO ZATURANSKY NOGUEIRA ITAGIBA","RJ","PSDB",38,35,1964712.78,51702.97,0,145600,980237.78,85000,753875,643,597,1874479.51,2915.21,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2010,190000001212,"MARCIO JOSE AZEREDO DA COSTA","RJ","DEM",4,3,6155,1538.75,1155,5000,0,0,0,5,4,5702,1140.4,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001213,"MARCO ANTONIO FURTADO","RJ","PSDB",10,10,11531.67,1153.17,3490,3000,0,1000,4041.67,13,13,11531.67,887.05,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2010,190000001214,"MARCOS ANTONIO DE ARAUJO","RJ","PSDB",3,3,5041.67,1680.56,0,0,0,1000,4041.67,3,3,5041.67,1680.56,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","TAXISTA","nao_eleito"
2010,190000001217,"MIRIAM STOLEAR SIMÕES","RJ","PSDB",2,2,4041.67,2020.84,0,0,0,0,4041.67,2,2,4041.67,2020.84,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO","nao_eleito"
2010,190000001219,"NAILTO COSME FERREIRA","RJ","DEM",6,4,647.75,107.96,647.75,0,0,0,0,6,4,452.75,75.46,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","AGENTE DE VIAGEM","nao_eleito"
2010,190000001221,"OTAVIO SANTOS SILVA LEITE","RJ","PSDB",43,36,1714441.67,39870.74,48000,34400,898000,20000,714041.67,430,345,1613482.59,3752.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001222,"PAULO RICARDO PAUL","RJ","DEM",13,9,4615.4,355.03,1615.4,0,0,3000,0,30,27,4395.4,146.51,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","nao_eleito"
2010,190000001223,"PAULO SERGIO VIEIRA SORIANO","RJ","DEM",4,3,390,97.5,390,0,0,0,0,4,3,312,78,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001224,"PAULO VICTOR LEWIS","RJ","PSDB",7,7,7551.17,1078.74,3490,0,0,19.5,4041.67,7,7,7551.17,1078.74,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL","nao_eleito"
2010,190000001226,"RODRIGO FELINTO IBARRA EPITACIO MAIA","RJ","DEM",25,22,1943884.67,77755.39,6284.67,73000,783000,0,1081600,235,203,1748102.99,7438.74,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001227,"ROGERIO BASTOS REIS","RJ","PSDB",15,15,10758.85,717.26,1407.18,1790,0,3520,4041.67,16,16,10712.55,669.53,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2010,190000001229,"SAVERIO LA RUINA","RJ","PPS",13,13,56400,4338.46,0,46400,0,10000,0,21,15,50502.59,2404.89,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001230,"SERGIO ROBERTO DINIZ NOGUEIRA","RJ","PPS",19,19,66900.64,3521.09,0,6239.97,119,56500,4041.67,45,41,65892.39,1464.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","nao_eleito"
2010,190000001232,"SOLANGE AMARAL","RJ","DEM",30,28,599740.25,19991.34,25610.25,15730,280000,8400,270000,1021,796,455260.9,445.9,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PSICÓLOGO","nao_eleito"
2010,190000001233,"STEPAN NERCESSIAN","RJ","PPS",49,42,203069.79,4144.28,31328.12,99300,35400,33000,4041.67,82,52,187878.19,2291.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","eleito"
2010,190000001235,"VAGNER GOMES DE SOUZA","RJ","PPS",3,3,1900,633.33,0,200,0,1700,0,6,4,1516,252.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2010,190000001236,"VANDERLEI TORRES BIBÁ","RJ","PSDB",25,25,20774.67,830.99,0,14075,658,2000,4041.67,27,26,20771.77,769.32,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2010,190000001237,"WAGNER LUIZ FERREIRA DA SILVA","RJ","PPS",11,9,20251,1841,0,0,16951,3300,0,50,38,16938,338.76,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DESPACHANTE","nao_eleito"
2010,190000001238,"WELLYSD DE ANDRADE PEREIRA","RJ","DEM",12,11,3229.95,269.16,2029.95,200,0,1000,0,12,11,3146.95,262.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2010,190000001239,"WILSON LEITE PASSOS","RJ","DEM",2,2,110656.66,55328.33,0,0,0,110656.66,0,3,3,110656.66,36885.55,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","JORNALISTA E REDATOR","nao_eleito"
2010,190000001662,"HIRAN ROEDEL","RJ","PCB",6,6,4115.92,685.99,959.04,500,0,1520,1136.88,5,5,3615.92,723.18,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2010,190000001666,"ADILSON THEODORO SOARES","RJ","PP",5,2,617.1,123.42,617.1,0,0,0,0,5,2,167.1,33.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,190000001667,"ADRIAN MUSSI RAMOS","RJ","PMDB",70,69,2106386.72,30091.24,17384,157002.72,661500,20000,1250500,1604,1349,1593953.82,993.74,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","eleito"
2010,190000001668,"ALEXANDRE JOSE DOS SANTOS","RJ","PMDB",53,42,1461452.4,27574.57,410797.4,12000,538655,0,5e+05,1322,624,1252589.01,947.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001669,"ALMIR RANGEL","RJ","PSC",10,10,22151.5,2215.15,2379.5,2100,17260,412,0,66,37,17125.88,259.48,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001670,"AMERICA TEREZA NASCIMENTO DA SILVA","RJ","PMDB",22,20,59996.69,2727.12,11177,24090,24729.69,0,0,49,47,59546.69,1215.24,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2010,190000001671,"ANA LEILA GONCALVES","RJ","PMDB",3,3,1475,491.67,875,0,0,0,600,3,3,1475,491.67,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001672,"ANDREA DE JESUS LAMBERT","RJ","PMDB",2,2,480,240,0,0,0,480,0,2,2,480,240,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","VETERINÁRIO","nao_eleito"
2010,190000001674,"BARBARA PUPPIN DA SILVA","RJ","PP",6,4,12476,2079.33,12116,300,60,0,0,6,4,12176,2029.33,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","nao_eleito"
2010,190000001675,"BERNARDO RAMOS ARISTON","RJ","PMDB",5,5,1390000,278000,1350000,0,40000,0,0,110,104,1371350,12466.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","DEPUTADO","nao_eleito"
2010,190000001676,"CARLOS ALBERTO DA SILVA BRAZ","RJ","PMDB",1,1,300,300,300,0,0,0,0,1,1,300,300,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001677,"CARLOS AUGUSTO PINTO LOUREIRO","RJ","PMDB",4,4,38120,9530,31120,1000,6000,0,0,73,71,37600,515.07,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","JORNALISTA E REDATOR","nao_eleito"
2010,190000001678,"CARLOS CESAR GOMES","RJ","PMDB",14,14,74832,5345.14,36532,1800,0,36500,0,38,36,73601.7,1936.89,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,190000001680,"CELIA MARIA DE SOUZA","RJ","PP",5,4,12616,2523.2,12266,350,0,0,0,5,4,12466,2493.2,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001681,"CELSO ALENCAR RAMOS JACOB","RJ","PMDB",92,24,176954.62,1923.42,30099.84,6500,38945,1409.78,1e+05,233,155,146444.62,628.52,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ECONOMISTA","nao_eleito"
2010,190000001682,"CELSO ALVES DA COSTA","RJ","PMDB",8,8,6983.96,873,6213.96,0,0,770,0,8,8,6983.96,873,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2010,190000001683,"CESAR AUGUSTO COELHO FERREIRA","RJ","PP",9,8,13567.61,1507.51,13567.61,0,0,0,0,9,8,13417.61,1490.85,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2010,190000001684,"CHRISTIANO ALVES VIEIRA","RJ","PMDB",8,7,15175,1896.88,1925,6250,7000,0,0,16,14,13475,842.19,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001685,"CLEIBE MANGE ESTEVES","RJ","PMDB",24,23,24407.42,1016.98,2100,20557.42,1750,0,0,22,22,24407.4,1109.43,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001686,"CLENILCE SILVA DE PAULA","RJ","PSC",1,1,150,150,150,0,0,0,0,1,1,150,150,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001687,"CLOVIS JOSE DOS PASSOS FILHO","RJ","PP",10,8,28868,2886.8,28358,0,0,510,0,34,31,28058,825.24,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","nao_eleito"
2010,190000001688,"DANIEL DE SOUZA BASTOS","RJ","PSC",22,21,26696.97,1213.5,0,17358.24,0,8138.73,1200,40,30,25490.72,637.27,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS","nao_eleito"
2010,190000001692,"EDSON EZEQUIEL DE MATOS","RJ","PMDB",25,21,1660066.92,66402.68,1625015,28650,0,6401.92,0,1266,807,1360911.97,1074.97,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","eleito"
2010,190000001693,"EDUARDO COSENTINO DA CUNHA","RJ","PMDB",38,33,4767775.79,125467.78,3664205,1e+05,1002000,1570.79,0,232,183,4241136.75,18280.76,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO","eleito"
2010,190000001695,"ELIMAR DOS SANTOS","RJ","PP",50,38,170488.94,3409.78,119272.06,15830,500,3000,31886.88,71,57,154088.94,2170.27,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","CANTOR E COMPOSITOR","nao_eleito"
2010,190000001697,"FERNANDO ANTONIO CECILIANO JORDAO","RJ","PMDB",33,23,1067552.82,32350.09,11852.82,30700,425000,0,6e+05,868,682,966256.59,1113.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001698,"FERNANDO LOPES DE ALMEIDA","RJ","PMDB",80,40,269831.95,3372.9,161245,79840.94,556.6,28189.41,0,141,93,234629.32,1664.04,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO","nao_eleito"
2010,190000001699,"FILIPE DE ALMEIDA PEREIRA","RJ","PSC",17,14,3214625.16,189095.6,3214625.16,0,0,0,0,294,287,3182581.79,10825.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001701,"GILSON SEBASTIAO NOGUEIRA","RJ","PSC",5,5,4825,965,2025,2800,0,0,0,5,5,4825,965,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2010,190000001702,"HUGO LEAL MELO DA SILVA","RJ","PSC",101,85,1965534.42,19460.74,1024224.42,46310,145000,1e+05,650000,274,244,1801990.18,6576.61,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001704,"ISAC FARIAS NASCIMENTO","RJ","PSC",8,7,2729.75,341.22,1529.75,1200,0,0,0,8,7,2229.75,278.72,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001705,"IVAN DE SOUZA","RJ","PMDB",10,8,9245.52,924.55,3095.52,150,6000,0,0,15,14,9224.52,614.97,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001706,"JAIR MESSIAS BOLSONARO","RJ","PP",16,10,196379.86,12273.74,96379.86,0,0,10000,90000,42,30,193069.38,4596.89,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO","eleito"
2010,190000001708,"JORGE MAROTTE CORREA","RJ","PMDB",20,15,23934,1196.7,6934,0,5000,12000,0,34,28,19521.5,574.16,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2010,190000001709,"JOSE GUILHERME DE MORAES NETO","RJ","PSC",11,11,47427,4311.55,1347,11080,0,35000,0,42,40,42612,1014.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","nao_eleito"
2010,190000001711,"JULIO LUIZ BAPTISTA LOPES","RJ","PP",119,52,3732643,31366.75,1398476.8,49931.84,1645000,0,639234.36,360,254,3078202.06,8550.56,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","eleito"
2010,190000001712,"LEONARDO CARNEIRO MONTEIRO PICCIANI","RJ","PMDB",145,59,1918958.15,13234.19,1218958.15,0,0,0,7e+05,542,432,1763114.2,3252.98,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2010,190000001715,"LOURDES MAIA DE ARAUJO","RJ","PSC",9,8,16230,1803.33,0,10860,0,5370,0,23,16,17913.99,778.87,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2010,190000001717,"MARCELO LUIZ BARONTO SAMPAIO","RJ","PP",18,16,30018,1667.67,27598,2420,0,0,0,28,23,29717.97,1061.36,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","COMERCIANTE","nao_eleito"
2010,190000001719,"MARCOS ANTONIO CAETANO DE SOUZA","RJ","PMDB",15,13,16269.6,1084.64,1330,4089.6,2000,8850,0,23,22,15929.6,692.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","VEREADOR","nao_eleito"
2010,190000001720,"MARCUS ANTONIO GUEDES DOS SANTOS","RJ","PMDB",12,11,14072,1172.67,6342,7000,730,0,0,26,25,13652,525.08,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2010,190000001722,"MARIA DA CONCEICAO FURTADO MARTINS","RJ","PSC",2,2,279.95,139.97,0,129.95,0,150,0,4,4,559.9,139.97,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIÁRIO","nao_eleito"
2010,190000001725,"MARIA ISABEL ELSIMAANI CARAM","RJ","PP",10,7,40241,4024.1,25241,5000,10000,0,0,19,16,39742.08,2091.69,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO","nao_eleito"
2010,190000001726,"MARIA LUIZA BENETTI OTTONI VIEIRA PEREIRA RAMOS","RJ","PP",8,6,13012.5,1626.56,12433,0,0,579.5,0,8,6,12712.5,1589.06,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO","nao_eleito"
